,location,longitude,latitude,property_type,price,host_response_time,host_response_rate,cancellation_policy,review_scores_rating
11785,Gramercy,-73.98298749,40.73165547,Apartment,87,3,1.0,4,100.0
11786,Gramercy,-73.98983224,40.73585873,Apartment,179,3,1.0,3,86.0
11787,Gramercy,-73.98132598,40.73516783,Apartment,45,3,0.93,5,94.0
11788,Gramercy,-73.98183117,40.73397423,Apartment,279,3,1.0,3,96.0
11789,Gramercy,-73.98233805,40.73257062,Apartment,64,4,0.57,3,100.0
11790,Gramercy,-73.98413165,40.73743689,Apartment,325,4,1.0,3,90.0
11791,Gramercy,-73.98318526,40.73294273,Apartment,209,3,1.0,3,95.0
11792,Gramercy,-73.98164326,40.73670819,Apartment,150,4,1.0,3,94.0
11793,Gramercy,-73.98423441,40.73793545,Apartment,200,4,1.0,4,100.0
11794,Gramercy,-73.98448472,40.73443845,Apartment,115,4,1.0,3,100.0
11795,Gramercy,-73.98605096,40.73310067,Apartment,199,4,0.93,3,84.0
11796,Gramercy,-73.98664609,40.7347034,Apartment,125,4,1.0,4,94.0
11797,Gramercy,-73.98205372,40.73600815,Apartment,73,4,1.0,3,92.0
11798,Gramercy,-73.98723452,40.73495718,Apartment,115,4,1.0,3,90.0
11799,Gramercy,-73.98755809,40.73561815,Apartment,500,3,0.6,3,94.0
11800,Gramercy,-73.98352565,40.73557145,Apartment,124,4,1.0,3,97.0
11801,Gramercy,-73.98403647,40.73424135,Apartment,210,2,1.0,5,100.0
11802,Gramercy,-73.98229408,40.73563777,Apartment,239,4,1.0,5,80.0
11803,Gramercy,-73.98418224,40.73305166,Apartment,259,4,1.0,5,83.0
11804,Gramercy,-73.98705904,40.73578343,Other,110,2,1.0,4,88.0
11805,Gramercy,-73.98379047,40.73311608,Apartment,175,4,1.0,3,87.0
11806,Gramercy,-73.98264191,40.73785716,Apartment,105,2,0.95,3,92.0
11807,Gramercy,-73.98827822,40.73541905,Apartment,300,3,1.0,3,100.0
11808,Gramercy,-73.98542612,40.73488848,Apartment,109,1,0.0,3,93.0
11809,Gramercy,-73.98451793,40.73475727,Apartment,400,3,1.0,3,93.0
11810,Gramercy,-73.98759805,40.73663814,Apartment,650,4,1.0,3,97.0
11811,Gramercy,-73.98144006,40.73340046,Apartment,177,4,1.0,3,92.0
11812,Gramercy,-73.98934734,40.73690208,Loft,189,3,1.0,4,100.0
11813,Gramercy,-73.97946894,40.73594083,Other,170,4,1.0,4,100.0
11814,Gramercy,-73.98428376,40.73321024,Apartment,149,3,0.89,3,94.0
11815,Gramercy,-73.98595193,40.73754758,Apartment,150,4,1.0,3,96.0
11816,Gramercy,-73.98365868,40.73764854,Apartment,65,3,1.0,3,97.0
11817,Gramercy,-73.98868858,40.73573561,Apartment,287,4,1.0,4,100.0
11818,Gramercy,-73.98589641,40.73328217,Apartment,93,2,1.0,3,91.0
11819,Gramercy,-73.98047289,40.73517909,Apartment,249,3,1.0,3,99.0
11820,Gramercy,-73.98019921,40.73626786,Apartment,139,2,1.0,3,90.0
11821,Gramercy,-73.98882029,40.73857839,Apartment,180,4,1.0,5,100.0
11822,Gramercy,-73.9824239,40.73605893,Apartment,150,2,0.86,3,100.0
11823,Gramercy,-73.98369272,40.73740483,Apartment,199,2,0.7,5,100.0
11824,Gramercy,-73.98197962,40.73772662,Apartment,95,4,0.9,5,64.0
11825,Gramercy,-73.97930276,40.73707507,Apartment,90,2,0.88,3,100.0
11826,Gramercy,-73.98881335,40.73729273,Apartment,374,3,1.0,3,100.0
11827,Gramercy,-73.98851031,40.73692123,Apartment,195,4,1.0,3,90.0
11828,Gramercy,-73.98390558,40.73598139,Apartment,279,3,1.0,3,95.0
11829,Gramercy,-73.98178882,40.73235011,Apartment,139,2,0.7,5,98.0
11830,Gramercy,-73.98451316,40.73227177,Apartment,123,2,0.5,5,100.0
11831,Gramercy,-73.99049342,40.73559875,Apartment,119,4,0.9,3,95.0
11832,Gramercy,-73.98172556,40.73403659,Apartment,175,2,0.9,4,98.0
11833,Gramercy,-73.98686723,40.73332017,Apartment,225,3,1.0,3,100.0
11834,Gramercy,-73.98730288,40.73351776,Other,99,2,1.0,4,87.0
11835,Gramercy,-73.98690082,40.73695853,Apartment,375,4,1.0,3,100.0
11836,Gramercy,-73.98229681,40.73195515,Apartment,198,3,1.0,3,96.0
11837,Gramercy,-73.98344551,40.73680375,Apartment,139,3,1.0,4,100.0
11838,Gramercy,-73.98410137,40.73280367,Apartment,145,4,1.0,3,94.0
11839,Gramercy,-73.98550606,40.73268062,Apartment,700,4,1.0,3,92.0
11840,Gramercy,-73.98683216,40.73875263,Apartment,235,4,0.94,4,95.0
11841,Gramercy,-73.98661613,40.73544386,Apartment,250,3,1.0,3,90.0
11842,Gramercy,-73.9824812,40.73768173,Apartment,180,3,1.0,4,95.0
11843,Gramercy,-73.98140339,40.73400922,Apartment,226,4,1.0,5,97.0
11844,Gramercy,-73.9858488,40.73287209,Apartment,180,3,0.75,3,100.0
11845,Gramercy,-73.98590364,40.73524801,Apartment,45,2,0.89,3,94.0
11846,Gramercy,-73.97930909,40.73664353,Condominium,250,4,1.0,5,99.0
11847,Gramercy,-73.98294804,40.73546344,Apartment,130,2,0.8,3,90.0
11848,Gramercy,-73.98283875,40.7350546,Apartment,150,3,1.0,4,100.0
11849,Gramercy,-73.98435896,40.7364018,Apartment,120,2,1.0,4,96.0
11850,Gramercy,-73.98244733,40.73284678,Apartment,400,2,0.9,3,97.0
11851,Gramercy,-73.98084376,40.73677177,Apartment,225,4,1.0,3,90.0
11852,Gramercy,-73.98399049,40.73275194,Apartment,175,3,1.0,3,91.0
11853,Gramercy,-73.98249377,40.73720312,Apartment,100,3,0.9,3,100.0
11854,Gramercy,-73.98366481,40.73681001,Apartment,265,3,1.0,3,95.0
11855,Gramercy,-73.98482254,40.73449614,Apartment,325,2,1.0,3,100.0
11856,Gramercy,-73.98634025,40.73343466,Apartment,180,2,1.0,4,96.0
11857,Gramercy,-73.98668218,40.73522842,Apartment,160,3,1.0,3,99.0
11858,Gramercy,-73.98441182,40.73524329,Apartment,220,4,1.0,3,100.0
11859,Gramercy,-73.98862406,40.73404634,Apartment,299,4,1.0,4,97.0
11860,Gramercy,-73.98433325,40.73536427,Apartment,128,3,1.0,4,92.0
11861,Gramercy,-73.98251028,40.7373931,Apartment,189,3,0.89,3,87.0
11862,Gramercy,-73.98639298,40.73716651,Apartment,185,2,1.0,4,100.0
11863,Gramercy,-73.98349939,40.73307354,Apartment,80,2,0.8,4,85.0
11864,Gramercy,-73.9865216,40.73743338,Apartment,190,4,1.0,5,97.0
11865,Gramercy,-73.98429514,40.73303845,Apartment,140,4,1.0,4,95.0
11866,Gramercy,-73.9802662,40.73538138,Apartment,119,2,1.0,4,100.0
11867,Gramercy,-73.98098564,40.73670029,Apartment,150,2,0.75,3,93.0
11868,Gramercy,-73.98028378,40.73585719,Apartment,100,4,1.0,3,93.0
11869,Gramercy,-73.98834229,40.73420767,Apartment,85,4,1.0,3,91.0
11870,Gramercy,-73.9831939,40.73691296,Apartment,250,4,1.0,3,99.0
11871,Gramercy,-73.98921822,40.7389153,Loft,249,3,1.0,3,99.0
11872,Gramercy,-73.98558776,40.73311592,Apartment,85,2,1.0,4,100.0
11873,Gramercy,-73.98287848,40.73762617,Apartment,250,4,1.0,4,93.0
11874,Gramercy,-73.98119092,40.73405775,Apartment,175,4,1.0,3,97.0
11875,Gramercy,-73.98323564,40.73620453,Apartment,190,2,0.9,5,97.0
11876,Gramercy,-73.98442876,40.73814884,Apartment,300,2,1.0,5,88.0
11877,Gramercy,-73.98496345,40.73610542,Apartment,199,4,1.0,4,93.0
11878,Gramercy,-73.9811476,40.73406551,Apartment,138,3,1.0,3,92.0
11879,Gramercy,-73.98438872,40.73725137,Apartment,215,2,0.67,4,100.0
11880,Gramercy,-73.98632622,40.7345206,Apartment,249,1,0.67,3,96.0
11881,Gramercy,-73.98184872,40.73323086,Apartment,75,4,1.0,5,100.0
11882,Gramercy,-73.98460357,40.73607984,Apartment,180,4,1.0,4,96.0
11883,Gramercy,-73.9854491,40.73565695,Apartment,200,3,1.0,3,100.0
11884,Gramercy,-73.99003073,40.73740613,Apartment,149,4,1.0,3,100.0
11885,Gramercy,-73.98322103,40.73179836,Apartment,135,4,1.0,3,94.0
11886,Gramercy,-73.9813072,40.73417383,Apartment,197,3,0.75,5,85.0
11887,Gramercy,-73.98346848,40.73177916,Apartment,149,3,1.0,3,100.0
11888,Gramercy,-73.98178317,40.73804034,Apartment,190,3,1.0,3,100.0
11889,Gramercy,-73.98592869,40.73353921,Apartment,145,4,1.0,3,83.0
11890,Gramercy,-73.98703268,40.736596,Apartment,199,3,1.0,3,96.0
11891,Gramercy,-73.98436474,40.73317528,Apartment,150,4,1.0,4,97.0
11892,Graniteville,-74.14822557,40.61172835,House,75,4,1.0,5,93.0
11893,Graniteville,-74.14690276,40.61059068,House,60,4,1.0,4,100.0
11894,Grant City,-74.10725202,40.58023073,House,80,4,1.0,3,99.0
11895,Jamaica Hills,-73.79806101,40.71245273,Apartment,65,4,1.0,3,98.0
11896,Jamaica Hills,-73.79723373,40.7168173,Other,130,4,1.0,3,80.0
11897,Jamaica Hills,-73.80145396,40.71061821,Apartment,50,4,1.0,4,100.0
11898,Jamaica Hills,-73.79963001,40.70970967,Apartment,75,3,1.0,4,100.0
11899,Glen Oaks,-73.71175037,40.7472663,Bed & Breakfast,85,1,0.0,5,100.0
11900,Glendale,-73.88742604,40.70074807,Apartment,40,4,1.0,5,99.0
11901,Glendale,-73.89447734,40.70537994,Apartment,75,4,1.0,3,98.0
11902,Glendale,-73.89496865,40.69922384,Apartment,49,2,0.63,3,80.0
11903,Glendale,-73.8945047,40.70515364,Apartment,92,4,1.0,4,100.0
11904,Glendale,-73.89253953,40.69917131,Apartment,60,2,1.0,4,100.0
11905,Glendale,-73.88012162,40.70388423,Apartment,100,4,1.0,5,100.0
11906,Glendale,-73.89468623,40.69875463,Apartment,35,3,1.0,4,100.0
11907,Glendale,-73.89041793,40.70505282,Guest suite,95,4,1.0,4,99.0
11908,Glendale,-73.89568888,40.6984802,House,34,3,1.0,3,89.0
11909,Glendale,-73.89248797,40.70184733,Apartment,75,4,1.0,4,100.0
11910,Glendale,-73.89448869,40.70008483,Apartment,95,3,1.0,3,100.0
11911,Glendale,-73.89639846,40.69426192,Apartment,87,4,1.0,5,97.0
11912,Glendale,-73.8934312,40.69932478,Apartment,49,2,0.63,3,60.0
11913,Glendale,-73.88570311,40.70582672,Apartment,30,4,1.0,3,97.0
11914,Glendale,-73.89532963,40.69252455,House,80,3,1.0,4,100.0
11915,Glendale,-73.89620744,40.69796003,Apartment,180,2,1.0,4,100.0
11916,Glendale,-73.88077455,40.70571983,Apartment,159,4,1.0,3,96.0
11917,Glendale,-73.89361533,40.69642523,Townhouse,65,2,0.8,5,100.0
11918,Glendale,-73.89579786,40.69844547,Apartment,35,3,1.0,3,100.0
11919,Gravesend,-73.97087056,40.59544419,Apartment,150,4,1.0,4,97.0
11920,Gravesend,-73.96938299,40.58518682,Apartment,75,2,0.5,5,100.0
11921,Gravesend,-73.96702399,40.5850369,Hostel,32,4,1.0,4,100.0
11922,Gravesend,-73.9741043,40.60754746,House,49,4,1.0,4,98.0
11923,Gravesend,-73.97287008,40.59626623,Apartment,109,4,1.0,4,94.0
11924,Gravesend,-73.97453523,40.60787744,Townhouse,40,3,1.0,3,96.0
11925,Gravesend,-73.96645928,40.58552007,Hostel,32,4,1.0,3,100.0
11926,Gravesend,-73.97587508,40.60291864,Apartment,120,3,1.0,3,85.0
11927,Gravesend,-73.97541405,40.60810008,House,150,4,1.0,4,95.0
11928,Gravesend,-73.97076377,40.60673853,House,49,4,1.0,4,73.0
11929,Gravesend,-73.96990861,40.59242598,House,150,4,1.0,4,95.0
11930,Gravesend,-73.96763212,40.60749682,Apartment,48,4,1.0,4,98.0
11931,Gravesend,-73.97457596,40.6074048,House,25,3,1.0,3,90.0
11932,Gravesend,-73.98946369,40.5953504,Apartment,109,4,1.0,4,98.0
11933,Gravesend,-73.97523195,40.59592429,Apartment,100,3,1.0,4,96.0
11934,Gravesend,-73.96644111,40.58913439,Hostel,32,4,1.0,3,100.0
11935,Gravesend,-73.97370219,40.59888932,House,85,4,1.0,4,98.0
11936,Gravesend,-73.97379385,40.58892385,House,60,4,1.0,4,97.0
11937,Gravesend,-73.99335827,40.60049508,Apartment,55,4,0.8,5,100.0
11938,Gravesend,-73.97277557,40.58879501,House,65,4,1.0,4,97.0
11939,Gravesend,-73.98303349,40.59755147,Townhouse,20,4,1.0,3,91.0
11940,Gravesend,-73.97091522,40.60398953,Apartment,65,3,1.0,3,99.0
11941,Gravesend,-73.96663282,40.58741664,Hostel,32,4,1.0,3,80.0
11942,Gravesend,-73.99160146,40.60239502,Other,25,3,1.0,5,100.0
11943,Kensington,-73.97451408,40.64342483,Apartment,65,4,1.0,4,100.0
11944,Kensington,-73.97296092,40.64277206,Apartment,60,4,1.0,4,100.0
11945,Kensington,-73.96954727,40.63585235,Apartment,80,4,0.88,4,89.0
11946,Kensington,-73.97671181,40.63403835,Apartment,60,4,1.0,4,97.0
11947,Kensington,-73.97707063,40.6430914,Apartment,110,4,1.0,3,100.0
11948,Kensington,-73.9731756,40.64448824,Apartment,97,2,1.0,3,98.0
11949,Kensington,-73.97661913,40.64650717,Apartment,100,4,1.0,3,95.0
11950,Kensington,-73.97403304,40.64676289,Apartment,116,2,0.5,3,100.0
11951,Kensington,-73.97435659,40.63863464,Apartment,100,1,0.4,4,73.0
11952,Kensington,-73.9738312,40.63568086,Apartment,75,2,1.0,5,84.0
11953,Kensington,-73.98010899,40.64007432,Townhouse,70,3,1.0,4,100.0
11954,Kensington,-73.98171076,40.64210294,Townhouse,70,3,1.0,5,100.0
11955,Kensington,-73.97978249,40.64384928,House,59,4,0.91,3,80.0
11956,Kensington,-73.98041788,40.64187856,House,45,4,0.91,3,89.0
11957,Kensington,-73.9845074,40.64204614,Apartment,65,4,1.0,3,89.0
11958,Kensington,-73.98128616,40.64540217,Apartment,180,2,0.8,3,97.0
11959,Kensington,-73.9807467,40.64694396,Apartment,175,3,1.0,3,91.0
11960,Kensington,-73.97851209,40.64341528,House,299,3,1.0,3,100.0
11961,Kensington,-73.97446576,40.63518844,Apartment,70,3,0.8,3,100.0
11962,Kensington,-73.98224461,40.64422852,House,40,4,0.91,4,88.0
11963,Kensington,-73.97332223,40.64610441,Apartment,85,2,1.0,3,100.0
11964,Kensington,-73.97710845,40.64583847,Apartment,79,4,1.0,3,100.0
11965,Kensington,-73.98043222,40.64293072,House,58,4,0.91,3,70.0
11966,Kensington,-73.97631918,40.64295461,House,375,3,1.0,3,95.0
11967,Kensington,-73.97980652,40.64337758,Apartment,99,1,1.0,5,94.0
11968,Kensington,-73.97440391,40.64277128,Apartment,95,4,1.0,5,95.0
11969,Kensington,-73.98029086,40.64099199,Townhouse,99,3,1.0,4,100.0
11970,Kensington,-73.97210711,40.63632848,Apartment,125,4,1.0,5,97.0
11971,Kensington,-73.97323671,40.63255336,Apartment,60,4,1.0,4,91.0
11972,Kensington,-73.97213913,40.63953043,House,50,4,1.0,5,96.0
11973,Kensington,-73.97151342,40.63555089,Apartment,64,3,0.67,3,85.0
11974,Kensington,-73.97018294,40.64381328,Apartment,54,4,1.0,3,97.0
11975,Kensington,-73.97097219,40.64580212,House,250,4,1.0,3,87.0
11976,Kensington,-73.9777674,40.64354341,Apartment,89,4,1.0,4,88.0
11977,Kensington,-73.97425963,40.64106424,Apartment,39,3,0.6,3,86.0
11978,Kensington,-73.98139707,40.6431813,Apartment,49,4,1.0,4,93.0
11979,Kensington,-73.97067457,40.6400713,Apartment,55,3,1.0,5,85.0
11980,Kensington,-73.97941119,40.64179246,Townhouse,42,3,1.0,4,100.0
11981,Kensington,-73.9697641,40.64023505,House,210,4,1.0,3,80.0
11982,Kensington,-73.97464769,40.64604741,House,79,3,1.0,4,88.0
11983,Kensington,-73.97486577,40.6369424,Apartment,70,2,1.0,5,86.0
11984,Kensington,-73.98190852,40.64498045,Apartment,46,4,1.0,5,98.0
11985,Kensington,-73.98138334,40.64241643,House,45,4,0.91,3,90.0
11986,Kensington,-73.971887,40.64533858,Apartment,125,3,1.0,3,93.0
11987,Kensington,-73.97418167,40.64271583,Townhouse,65,4,1.0,3,92.0
11988,Kensington,-73.97504394,40.64154855,Apartment,68,2,1.0,5,100.0
11989,Kensington,-73.97208458,40.64108434,Apartment,78,3,1.0,3,100.0
11990,Kensington,-73.98019537,40.64233402,Apartment,49,4,1.0,4,90.0
11991,Kensington,-73.9804751,40.64236969,House,40,4,0.91,4,84.0
11992,Kensington,-73.97202854,40.63970698,House,50,4,1.0,5,95.0
11993,Kensington,-73.97781143,40.64285537,Apartment,80,3,1.0,4,95.0
11994,Kensington,-73.97434712,40.64768851,Apartment,40,4,1.0,4,93.0
11995,Kensington,-73.97610953,40.6464081,House,125,2,0.5,5,96.0
11996,Kensington,-73.97327493,40.64493396,Apartment,85,4,1.0,4,100.0
11997,Kensington,-73.98313053,40.64336802,Townhouse,49,3,0.8,3,100.0
11998,Kensington,-73.98674102,40.64311925,Apartment,90,4,1.0,3,96.0
11999,Kensington,-73.9703062,40.64150604,Apartment,99,4,1.0,3,99.0
12000,Kensington,-73.96960165,40.63780097,Apartment,65,3,0.8,5,85.0
12001,Kensington,-73.97345404,40.63725343,Apartment,109,4,1.0,4,98.0
12002,Kensington,-73.97548383,40.64129364,Apartment,80,4,1.0,4,92.0
12003,Kensington,-73.97254561,40.64302314,Apartment,39,3,0.6,3,90.0
12004,Kensington,-73.9819469,40.64386129,House,42,4,0.91,4,87.0
12005,Kensington,-73.96964878,40.63954604,Apartment,125,4,1.0,3,92.0
12006,Kensington,-73.97152249,40.63117776,Apartment,89,2,0.67,3,98.0
12007,Kensington,-73.97860197,40.64119518,Apartment,73,2,0.75,3,95.0
12008,Kensington,-73.98091081,40.64399514,Apartment,85,3,1.0,3,100.0
12009,Kensington,-73.97236954,40.64748608,Apartment,150,4,1.0,4,97.0
12010,Kensington,-73.97947147,40.64674117,Apartment,127,4,1.0,3,100.0
12011,Kensington,-73.9730558,40.64681422,Apartment,154,3,1.0,3,100.0
12012,Kensington,-73.96857106,40.63679612,Apartment,35,4,1.0,5,83.0
12013,Kensington,-73.97559729,40.64644026,Apartment,95,2,1.0,5,100.0
12014,Kensington,-73.97756644,40.6443428,House,95,3,1.0,4,96.0
12015,Kensington,-73.97297464,40.63944958,House,50,4,1.0,5,94.0
12016,Kensington,-73.97540952,40.63416521,Apartment,31,2,0.8,4,100.0
12017,Kensington,-73.9848184,40.64214934,Apartment,74,4,1.0,5,100.0
12018,Kensington,-73.97439535,40.64225208,Apartment,83,3,1.0,5,94.0
12019,Kensington,-73.97416632,40.63546762,Apartment,39,3,1.0,3,98.0
12020,Kensington,-73.97112842,40.64000323,Apartment,49,4,1.0,4,99.0
12021,Kensington,-73.97026943,40.6429311,Apartment,99,4,1.0,3,92.0
12022,Kensington,-73.97212694,40.63613883,Apartment,75,4,1.0,4,100.0
12023,Kensington,-73.98014787,40.64344953,House,45,4,0.91,3,79.0
12024,Kensington,-73.97737304,40.63387829,House,75,4,0.93,3,95.0
12025,Kensington,-73.98292978,40.64522258,Condominium,65,3,0.8,4,100.0
12026,Kensington,-73.98297967,40.64454712,Apartment,32,3,1.0,4,100.0
12027,Kensington,-73.98013233,40.64572532,Apartment,72,3,1.0,3,97.0
12028,Kew Gardens,-73.83148252,40.70529012,Apartment,54,4,1.0,3,95.0
12029,Kew Gardens,-73.83517882,40.70595118,Apartment,85,4,1.0,3,96.0
12030,Kew Gardens,-73.83579288,40.70624924,Condominium,140,4,1.0,5,83.0
12031,Kew Gardens,-73.82984036,40.70919628,Apartment,47,3,1.0,3,80.0
12032,Kew Gardens,-73.82779218,40.7070066,Apartment,70,4,1.0,3,90.0
12033,Kew Gardens,-73.82617457,40.70873595,Apartment,60,4,1.0,3,100.0
12034,Kew Gardens,-73.83541628,40.70771839,Apartment,200,3,1.0,3,80.0
12035,Kew Gardens,-73.83040402,40.70375405,House,45,4,1.0,5,100.0
12036,Kew Gardens,-73.8352629,40.70462986,Condominium,80,4,1.0,3,100.0
12037,Kew Gardens,-73.82851364,40.70849378,Apartment,140,3,1.0,3,99.0
12038,Kew Gardens,-73.83131802,40.70944929,Apartment,59,3,1.0,3,96.0
12039,Kew Gardens,-73.83454336,40.7064856,Apartment,148,4,1.0,4,90.0
12040,Kew Gardens,-73.82961433,40.70846926,Condominium,100,4,1.0,5,100.0
12041,Kew Gardens,-73.82802063,40.70996098,Apartment,300,4,0.86,5,100.0
12042,Kew Gardens,-73.82922454,40.70947341,Apartment,65,2,1.0,3,100.0
12043,Great Kills,-74.14781343,40.56251444,Apartment,91,4,1.0,4,98.0
12044,Great Kills,-74.14635528,40.55169537,Apartment,65,4,1.0,4,95.0
12045,Great Kills,-74.1482903,40.54549961,House,99,4,1.0,4,100.0
12046,Great Kills,-74.16026759,40.55615652,Apartment,51,4,1.0,4,100.0
12047,Huguenot,-74.15963907,40.52936369,Apartment,75,4,1.0,3,97.0
12048,Huguenot,-74.16965988,40.53870864,House,106,4,1.0,5,99.0
12049,Greenpoint,-73.9462763,40.72273313,Apartment,34,2,0.75,5,90.0
12050,Greenpoint,-73.94367917,40.72555625,Apartment,47,4,1.0,4,99.0
12051,Greenpoint,-73.94911148,40.7269804,Apartment,90,4,1.0,4,93.0
12052,Greenpoint,-73.94917748,40.7294849,Apartment,56,4,1.0,4,97.0
12053,Greenpoint,-73.94855507,40.72405006,House,54,4,1.0,5,90.0
12054,Greenpoint,-73.94775374,40.72573413,Apartment,95,3,1.0,4,98.0
12055,Greenpoint,-73.94413523,40.72155003,Apartment,59,4,1.0,4,93.0
12056,Greenpoint,-73.94264614,40.72478268,Apartment,85,4,0.86,5,94.0
12057,Greenpoint,-73.94611856,40.72302353,Apartment,55,3,1.0,3,98.0
12058,Greenpoint,-73.94287877,40.72442983,Apartment,80,4,0.89,5,100.0
12059,Greenpoint,-73.94838212,40.7234241,Apartment,99,3,1.0,4,91.0
12060,Greenpoint,-73.9454383,40.72551378,Apartment,35,2,1.0,4,91.0
12061,Greenpoint,-73.94826122,40.725907,Apartment,77,3,1.0,4,96.0
12062,Greenpoint,-73.94305717,40.72403327,Apartment,45,4,1.0,5,100.0
12063,Greenpoint,-73.94586373,40.7266139,Apartment,69,3,0.7,4,82.0
12064,Greenpoint,-73.94773358,40.72466472,Apartment,90,2,1.0,3,97.0
12065,Greenpoint,-73.9437392,40.72719862,Loft,55,2,0.5,3,90.0
12066,Greenpoint,-73.94303504,40.72798608,Apartment,55,2,0.91,5,100.0
12067,Greenpoint,-73.94310276,40.72427368,Apartment,50,4,1.0,3,100.0
12068,Greenpoint,-73.94487841,40.72528017,Townhouse,145,4,1.0,3,99.0
12069,Greenpoint,-73.94442933,40.72761801,Apartment,189,3,1.0,3,98.0
12070,Greenpoint,-73.94574411,40.72642396,Guest suite,80,3,0.88,5,100.0
12071,Greenpoint,-73.94620769,40.72201896,Apartment,150,4,1.0,4,96.0
12072,Greenpoint,-73.94531432,40.72587537,Apartment,145,4,1.0,3,100.0
12073,Greenpoint,-73.94221562,40.72173657,Apartment,129,3,0.8,3,89.0
12074,Greenpoint,-73.94297966,40.72623032,Apartment,145,2,0.92,3,100.0
12075,Greenpoint,-73.95675455,40.72625859,Apartment,95,4,1.0,5,96.0
12076,Greenpoint,-73.9442806,40.72528467,Apartment,150,4,1.0,3,99.0
12077,Greenpoint,-73.9531481,40.72421907,Apartment,88,4,1.0,4,100.0
12078,Greenpoint,-73.94108276,40.7208452,Apartment,198,4,1.0,4,92.0
12079,Greenpoint,-73.95154119,40.72435164,Apartment,95,2,0.9,3,98.0
12080,Greenpoint,-73.95291539,40.72294056,Apartment,95,4,1.0,4,97.0
12081,Greenpoint,-73.94637868,40.72710282,Apartment,175,4,1.0,5,100.0
12082,Greenpoint,-73.95312352,40.72374741,Apartment,75,3,0.8,3,88.0
12083,Greenpoint,-73.94097778,40.72051865,Apartment,150,4,1.0,4,96.0
12084,Greenpoint,-73.94128272,40.72462548,Apartment,99,4,1.0,5,100.0
12085,Greenpoint,-73.94604869,40.72239409,Apartment,150,3,1.0,5,97.0
12086,Greenpoint,-73.9594872,40.73392425,Loft,120,4,1.0,4,100.0
12087,Greenpoint,-73.94805352,40.72103704,Apartment,255,4,1.0,3,99.0
12088,Greenpoint,-73.9478901,40.72470495,Apartment,150,3,1.0,4,100.0
12089,Greenpoint,-73.94580456,40.72885856,House,200,2,0.7,3,84.0
12090,Greenpoint,-73.94807647,40.72102118,Apartment,175,4,1.0,3,98.0
12091,Greenpoint,-73.94084933,40.72488273,Apartment,100,3,0.89,4,88.0
12092,Greenpoint,-73.95191725,40.72284807,Apartment,75,2,1.0,5,80.0
12093,Greenpoint,-73.94392695,40.72175613,Apartment,165,3,1.0,3,97.0
12094,Greenpoint,-73.95495586,40.72013869,Apartment,109,3,1.0,5,93.0
12095,Greenpoint,-73.94830042,40.72495905,Apartment,225,2,1.0,4,98.0
12096,Greenpoint,-73.95644592,40.72590994,Apartment,199,4,1.0,4,100.0
12097,Greenpoint,-73.95198966,40.72473224,Apartment,140,4,1.0,4,96.0
12098,Greenpoint,-73.95180445,40.72331542,Apartment,165,4,1.0,4,98.0
12099,Greenpoint,-73.9532302,40.72554883,Apartment,176,3,1.0,3,100.0
12100,Greenpoint,-73.94843149,40.72097987,Apartment,200,4,1.0,3,96.0
12101,Greenpoint,-73.95354564,40.72414486,Apartment,165,4,1.0,3,99.0
12102,Greenpoint,-73.94709466,40.72048188,Apartment,130,2,1.0,3,97.0
12103,Greenpoint,-73.95478384,40.72034378,Apartment,165,2,0.5,3,100.0
12104,Greenpoint,-73.94645464,40.72341657,Apartment,185,2,1.0,3,80.0
12105,Greenpoint,-73.95777244,40.72606691,Apartment,150,4,1.0,5,91.0
12106,Greenpoint,-73.95057104,40.72356609,Apartment,225,4,1.0,3,100.0
12107,Greenpoint,-73.95405016,40.72639523,Townhouse,195,4,1.0,3,99.0
12108,Greenpoint,-73.94906578,40.7226609,Apartment,75,2,1.0,3,94.0
12109,Greenpoint,-73.94142296,40.72501932,Apartment,175,2,0.75,3,96.0
12110,Greenpoint,-73.94508169,40.72399698,Apartment,55,4,1.0,5,90.0
12111,Greenpoint,-73.95353636,40.72646204,Apartment,300,3,1.0,4,100.0
